sport_id,label,direct_med_dist,via_stop_dist,nearest_stop_dist
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,108.00767579585423,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,195.63089948387943,,
,green,195.63089948387943,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,207.87217807781676,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,127.39350474093872,,
,green,127.39350474093872,,
,green,127.39350474093872,,
,green,127.39350474093872,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,230.71462625229867,,
,green,230.71462625229867,,
,green,230.71462625229867,,
,green,230.71462625229867,,
,green,230.71462625229867,,
,green,230.71462625229867,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,184.91100848488634,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,243.6941819775965,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,243.28758110175264,,
,green,243.28758110175264,,
,green,243.28758110175264,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,yellow,,779.1760010357307,241.1436488349292
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,215.82150597022243,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,171.24882396712283,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,144.76365953628698,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,245.5892145272557,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,224.42371493546838,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,218.78606922897268,,
,green,218.78606922897268,,
,green,218.78606922897268,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,178.8346623531512,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,6450.69236884463,211.9235865715064
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,227.88847742665808,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,yellow,,434.30590997604924,140.79390020839116
,yellow,,434.30590997604924,140.79390020839116
,yellow,,434.30590997604924,140.79390020839116
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,204.6993050959601,,
,green,204.6993050959601,,
,green,204.6993050959601,,
,green,204.6993050959601,,
,green,204.6993050959601,,
,green,204.6993050959601,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,99.23732140969386,,
,green,99.23732140969386,,
,green,99.23732140969386,,
,green,99.23732140969386,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,194.07236175096412,,
,green,194.07236175096412,,
,green,194.07236175096412,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,198.16109626807375,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,221.35115029309947,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,164.83173072257392,,
,green,164.83173072257392,,
,green,164.83173072257392,,
,green,164.83173072257392,,
,green,164.83173072257392,,
,green,164.83173072257392,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,1126.5225399706314,194.20388704897863
,red,,1126.5225399706314,194.20388704897863
,green,120.37576377034895,,
,green,120.37576377034895,,
,green,120.37576377034895,,
,green,120.37576377034895,,
,green,120.37576377034895,,
,green,120.37576377034895,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,green,215.9366743198289,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
,red,,,
